loanId,bookId,memberId,checkout_date,due_date,checkin_date,status,overdue_days,is_overdue,penalty_amount
23609,13537184,245,2025-10-05,2025-10-19,2025-10-11,Returned,0,false,0.0
23610,11736574,96,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
23611,11736574,246,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23612,11736574,295,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
23613,11736574,135,2025-09-25,2025-10-09,2025-09-26,Returned,0,false,0.0
23614,22043862,295,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23615,22043862,276,2026-08-12,2026-08-26,,Borrowed,2,true,1.0
23616,22043862,37,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23617,1072949,74,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23618,1072949,117,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
23619,1072949,93,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23620,1072949,37,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23621,1072949,48,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23622,1072949,244,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23623,1072949,255,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23624,2865,150,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23625,2865,85,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23626,2865,50,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23627,32255,7,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
23628,32255,297,2026-04-25,2026-05-09,2026-04-28,Returned,0,false,0.0
23629,6326486,116,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23630,1931595,122,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23631,1931595,131,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
23632,969310,127,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23633,969310,36,2026-08-10,2026-08-24,,Borrowed,4,true,2.0
23634,969310,265,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23635,969310,118,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23636,31202255,119,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23637,15771855,291,2025-10-01,2025-10-15,2025-10-10,Returned,0,false,0.0
23638,758400,242,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
23639,758400,271,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23640,758400,237,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23641,758400,21,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23642,758400,119,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23643,758400,205,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
23644,2869119,4,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23645,2869119,248,2026-08-26,2026-09-09,,Borrowed,0,false,0.0
23646,2869119,235,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23647,2869119,145,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23648,2869119,18,2025-12-06,2025-12-20,2025-12-20,Returned,0,false,0.0
23649,10322436,77,2025-10-31,2025-11-14,2025-11-12,Returned,0,false,0.0
23650,10322436,34,2026-01-19,2026-02-02,2026-01-26,Returned,0,false,0.0
23651,10322436,166,2026-04-24,2026-05-08,2026-05-08,Returned,0,false,0.0
23652,10226245,35,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
23653,10226245,236,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23654,10226245,134,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23655,10226245,172,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23656,10226245,63,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23657,10226245,184,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23658,10226245,115,2026-03-08,2026-03-22,2026-03-23,Returned,1,true,0.5
23659,10226245,22,2026-04-15,2026-04-29,2026-04-22,Returned,0,false,0.0
23660,17449247,285,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23661,17449247,186,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23662,17449247,33,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23663,17449247,269,2026-08-26,2026-09-09,,Borrowed,0,false,0.0
23664,17449247,53,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23665,17449247,1,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23666,17449247,232,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
23667,17449247,42,2025-10-28,2025-11-11,2025-11-05,Returned,0,false,0.0
23668,17449247,222,2026-02-06,2026-02-20,2026-02-16,Returned,0,false,0.0
23669,637160,204,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23670,637160,287,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23671,637160,69,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23672,637160,174,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23673,637160,254,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23674,637160,262,2026-02-10,2026-02-24,2026-02-17,Returned,0,false,0.0
23675,637160,231,2025-10-22,2025-11-05,2025-10-27,Returned,0,false,0.0
23676,637160,189,2025-12-19,2026-01-02,2025-12-29,Returned,0,false,0.0
23677,129877,269,2026-05-24,2026-06-07,2026-05-31,Returned,0,false,0.0
23678,876361,58,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23679,876361,61,2026-08-26,2026-09-09,,Borrowed,0,false,0.0
23680,876361,267,2026-05-13,2026-05-27,2026-05-18,Returned,0,false,0.0
23681,876361,246,2025-10-11,2025-10-25,2025-10-25,Returned,0,false,0.0
23682,876361,146,2026-03-21,2026-04-04,2026-04-02,Returned,0,false,0.0
23683,249,104,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23684,249,287,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23685,37474,177,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23686,630238,59,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23687,1191217,139,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23688,1191217,175,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
23689,1191217,193,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23690,1191217,295,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23691,1191217,123,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
23692,1191217,195,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23693,1191217,8,2026-06-26,2026-07-10,2026-07-09,Returned,0,false,0.0
23694,1191217,140,2026-06-01,2026-06-15,2026-06-10,Returned,0,false,0.0
23695,1191217,151,2025-11-06,2025-11-20,2025-11-21,Returned,1,true,0.5
23696,15783617,164,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23697,15783617,238,2026-03-14,2026-03-28,2026-03-27,Returned,0,false,0.0
23698,150749,112,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23699,150749,152,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
23700,150749,250,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23701,150749,271,2025-10-06,2025-10-20,2025-10-09,Returned,0,false,0.0
23702,101191,99,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23703,101191,287,2025-10-29,2025-11-12,2025-11-09,Returned,0,false,0.0
23704,101191,140,2026-04-16,2026-04-30,2026-04-22,Returned,0,false,0.0
23705,109245,185,2026-02-11,2026-02-25,2026-02-22,Returned,0,false,0.0
23706,5137,59,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
23707,5137,116,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23708,5137,210,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23709,5137,126,2026-03-14,2026-03-28,2026-03-20,Returned,0,false,0.0
23710,5137,291,2026-04-27,2026-05-11,2026-05-04,Returned,0,false,0.0
23711,8543252,183,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23712,8543252,255,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23713,8543252,100,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
23714,8543252,255,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23715,8543252,243,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23716,8543252,158,2026-05-10,2026-05-24,2026-05-22,Returned,0,false,0.0
23717,8543252,255,2026-04-03,2026-04-17,2026-04-18,Returned,1,true,0.5
23718,8543252,281,2026-05-29,2026-06-12,2026-06-07,Returned,0,false,0.0
23719,92160,73,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23720,92160,218,2026-06-03,2026-06-17,2026-06-15,Returned,0,false,0.0
23721,92160,182,2026-02-18,2026-03-04,2026-02-27,Returned,0,false,0.0
23722,92160,84,2026-01-26,2026-02-09,2026-02-07,Returned,0,false,0.0
23723,25,137,2026-07-20,2026-08-03,2026-08-03,Returned,0,false,0.0
23724,25,206,2025-11-22,2025-12-06,2025-12-01,Returned,0,false,0.0
23725,875644,190,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23726,875644,202,2026-02-23,2026-03-09,2026-02-24,Returned,0,false,0.0
23727,875644,154,2025-11-06,2025-11-20,2025-11-21,Returned,1,true,0.5
23728,6687176,264,2026-02-05,2026-02-19,2026-02-11,Returned,0,false,0.0
23729,4172207,3,2026-01-07,2026-01-21,2026-01-17,Returned,0,false,0.0
23730,18809484,284,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
23731,18809484,51,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
23732,18809484,277,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23733,18809484,59,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23734,18809484,97,2025-10-12,2025-10-26,2025-10-22,Returned,0,false,0.0
23735,79909,85,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23736,27066722,182,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23737,27066722,230,2025-09-11,2025-09-25,2025-09-22,Returned,0,false,0.0
23738,27066722,275,2026-05-06,2026-05-20,2026-05-17,Returned,0,false,0.0
23739,27066722,209,2025-12-22,2026-01-05,2026-01-02,Returned,0,false,0.0
23740,261240,40,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23741,261240,220,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
23742,261240,56,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23743,261240,125,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
23744,261240,212,2026-03-13,2026-03-27,2026-03-29,Returned,2,true,1.0
23745,261240,277,2025-09-29,2025-10-13,2025-10-07,Returned,0,false,0.0
23746,261240,185,2026-07-13,2026-07-27,2026-07-25,Returned,0,false,0.0
23747,7790460,39,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23748,7790460,159,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
23749,7790460,253,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
23750,7790460,124,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
23751,7790460,121,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23752,572385,151,2025-10-02,2025-10-16,2025-10-11,Returned,0,false,0.0
23753,572385,94,2026-06-27,2026-07-11,2026-07-05,Returned,0,false,0.0
23754,757438,270,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23755,757438,209,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23756,757438,115,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
23757,757438,118,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23758,757438,3,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23759,757438,95,2026-08-11,2026-08-25,,Borrowed,3,true,1.5
23760,757438,76,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23761,757438,48,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
23762,757438,294,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23763,757438,286,2026-06-05,2026-06-19,2026-06-10,Returned,0,false,0.0
23764,93947,127,2025-10-29,2025-11-12,2025-11-08,Returned,0,false,0.0
23765,744786,233,2026-06-22,2026-07-06,2026-06-25,Returned,0,false,0.0
23766,744786,181,2026-06-16,2026-06-30,2026-06-26,Returned,0,false,0.0
23767,15818041,295,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23768,15818041,194,2026-07-03,2026-07-17,2026-07-14,Returned,0,false,0.0
23769,15818041,112,2026-05-19,2026-06-02,2026-05-26,Returned,0,false,0.0
23770,15818041,235,2026-07-11,2026-07-25,2026-07-21,Returned,0,false,0.0
23771,35717446,231,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
23772,35717446,264,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23773,35717446,198,2026-03-15,2026-03-29,2026-03-21,Returned,0,false,0.0
23774,35717446,80,2026-03-11,2026-03-25,2026-03-19,Returned,0,false,0.0
23775,7230583,133,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23776,7230583,106,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23777,7230583,6,2026-04-14,2026-04-28,2026-04-21,Returned,0,false,0.0
23778,7230583,4,2026-07-08,2026-07-22,2026-07-15,Returned,0,false,0.0
23779,7230583,196,2026-03-12,2026-03-26,2026-03-21,Returned,0,false,0.0
23780,1344150,78,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23781,1344150,91,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23782,1344150,24,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23783,1344150,65,2026-08-10,2026-08-24,,Borrowed,4,true,2.0
23784,92301,7,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23785,299514,70,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23786,299514,69,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23787,299514,258,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
23788,299514,254,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23789,299514,150,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23790,299514,198,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23791,299514,122,2025-12-28,2026-01-11,2026-01-10,Returned,0,false,0.0
23792,299514,20,2025-12-11,2025-12-25,2025-12-14,Returned,0,false,0.0
23793,144925,121,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23794,144925,244,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23795,144925,234,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23796,144925,42,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23797,144925,123,2026-03-31,2026-04-14,2026-04-08,Returned,0,false,0.0
23798,144925,135,2026-02-15,2026-03-01,2026-02-23,Returned,0,false,0.0
23799,381989,275,2026-05-06,2026-05-20,2026-05-11,Returned,0,false,0.0
23800,381989,208,2026-02-26,2026-03-12,2026-03-07,Returned,0,false,0.0
23801,381989,250,2026-01-12,2026-01-26,2026-01-15,Returned,0,false,0.0
23802,25876993,296,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23803,25876993,47,2026-08-27,2026-09-10,,Borrowed,0,false,0.0
23804,25876993,195,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23805,25876993,116,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23806,25876993,51,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23807,25876993,153,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23808,25876993,190,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23809,25876993,261,2026-06-30,2026-07-14,2026-07-04,Returned,0,false,0.0
23810,25876993,172,2025-09-23,2025-10-07,2025-10-06,Returned,0,false,0.0
23811,10042006,283,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23812,10042006,289,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23813,10042006,161,2026-03-13,2026-03-27,2026-03-24,Returned,0,false,0.0
23814,10042006,290,2026-01-17,2026-01-31,2026-01-29,Returned,0,false,0.0
23815,11289676,237,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23816,11289676,220,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23817,11289676,35,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
23818,11289676,150,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23819,11289676,42,2026-08-26,2026-09-09,,Borrowed,0,false,0.0
23820,11289676,168,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23821,11289676,14,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23822,11289676,13,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
23823,11289676,183,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23824,462691,85,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23825,462691,139,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23826,462691,51,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23827,462691,56,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23828,462691,22,2026-05-21,2026-06-04,2026-06-02,Returned,0,false,0.0
23829,462691,131,2025-09-29,2025-10-13,2025-10-06,Returned,0,false,0.0
23830,462691,266,2026-05-01,2026-05-15,2026-05-07,Returned,0,false,0.0
23831,296182,153,2026-08-12,2026-08-26,,Borrowed,2,true,1.0
23832,296182,44,2026-08-11,2026-08-25,,Borrowed,3,true,1.5
23833,296182,281,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23834,296182,238,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23835,296182,263,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23836,296182,123,2026-04-12,2026-04-26,2026-04-19,Returned,0,false,0.0
23837,296182,21,2025-12-13,2025-12-27,2025-12-19,Returned,0,false,0.0
23838,296182,253,2025-12-08,2025-12-22,2025-12-15,Returned,0,false,0.0
23839,62555,109,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23840,62555,239,2026-06-24,2026-07-08,2026-07-03,Returned,0,false,0.0
23841,62555,264,2026-03-21,2026-04-04,2026-03-31,Returned,0,false,0.0
23842,62555,187,2025-09-29,2025-10-13,2025-10-07,Returned,0,false,0.0
23843,6421473,127,2026-02-15,2026-03-01,2026-02-25,Returned,0,false,0.0
23844,980010,166,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23845,980010,293,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23846,980010,162,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23847,980010,150,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23848,980010,28,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23849,980010,66,2026-03-29,2026-04-12,2026-04-08,Returned,0,false,0.0
23850,980010,277,2026-03-05,2026-03-19,2026-03-12,Returned,0,false,0.0
23851,970908,286,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
23852,970908,17,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23853,970908,135,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23854,13637128,153,2026-08-12,2026-08-26,,Borrowed,2,true,1.0
23855,13637128,26,2026-05-12,2026-05-26,2026-05-20,Returned,0,false,0.0
23856,13637128,196,2025-10-12,2025-10-26,2025-10-25,Returned,0,false,0.0
23857,186444,170,2026-03-24,2026-04-07,2026-04-05,Returned,0,false,0.0
23858,7133770,294,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23859,7133770,52,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23860,7133770,183,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23861,7133770,271,2026-08-11,2026-08-25,,Borrowed,3,true,1.5
23862,7133770,220,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
23863,7133770,148,2025-10-09,2025-10-23,2025-10-17,Returned,0,false,0.0
23864,17728782,178,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23865,17728782,165,2026-08-26,2026-09-09,,Borrowed,0,false,0.0
23866,17728782,123,2025-09-24,2025-10-08,2025-10-02,Returned,0,false,0.0
23867,12332141,131,2026-07-06,2026-07-20,2026-07-19,Returned,0,false,0.0
23868,12332141,258,2025-11-29,2025-12-13,2025-12-07,Returned,0,false,0.0
23869,12332141,182,2026-06-28,2026-07-12,2026-07-08,Returned,0,false,0.0
23870,2511677,203,2026-08-12,2026-08-26,,Borrowed,2,true,1.0
23871,2511677,161,2026-08-19,2026-09-02,,Borrowed,0,false,0.0
23872,2511677,51,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
23873,2511677,122,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23874,2511677,16,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23875,2511677,186,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23876,2511677,252,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23877,2511677,64,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23878,2511677,174,2026-04-30,2026-05-14,2026-05-14,Returned,0,false,0.0
23879,2511677,104,2026-07-19,2026-08-02,2026-07-26,Returned,0,false,0.0
23880,22602343,126,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23881,22602343,19,2025-10-24,2025-11-07,2025-10-31,Returned,0,false,0.0
23882,22602343,64,2026-05-11,2026-05-25,2026-05-25,Returned,0,false,0.0
23883,22602343,153,2026-07-15,2026-07-29,2026-07-22,Returned,0,false,0.0
23884,945276,148,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23885,945276,203,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23886,945276,157,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23887,945276,110,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23888,945276,217,2026-08-26,2026-09-09,,Borrowed,0,false,0.0
23889,945276,102,2025-12-18,2026-01-01,2026-01-01,Returned,0,false,0.0
23890,945276,213,2026-02-21,2026-03-07,2026-03-03,Returned,0,false,0.0
23891,945276,192,2026-01-18,2026-02-01,2026-01-31,Returned,0,false,0.0
23892,513267,98,2025-11-19,2025-12-03,2025-11-28,Returned,0,false,0.0
23893,513267,184,2025-10-08,2025-10-22,2025-10-11,Returned,0,false,0.0
23894,18300212,152,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23895,18300212,96,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23896,18300212,99,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23897,18300212,109,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23898,23228,39,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23899,23228,285,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23900,25813942,21,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23901,25813942,98,2025-10-25,2025-11-08,2025-11-03,Returned,0,false,0.0
23902,6666394,281,2026-08-12,2026-08-26,,Borrowed,2,true,1.0
23903,29648,229,2026-08-13,2026-08-27,,Borrowed,1,true,0.5
23904,29648,287,2026-08-16,2026-08-30,,Borrowed,0,false,0.0
23905,29648,265,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23906,29648,293,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23907,29648,232,2025-10-20,2025-11-03,2025-11-01,Returned,0,false,0.0
23908,29648,214,2026-07-24,2026-08-07,2026-08-04,Returned,0,false,0.0
23909,29648,261,2026-01-13,2026-01-27,2026-01-28,Returned,1,true,0.5
23910,665,46,2026-04-18,2026-05-02,2026-05-01,Returned,0,false,0.0
23911,665,278,2025-12-20,2026-01-03,2025-12-28,Returned,0,false,0.0
23912,381102,34,2026-04-05,2026-04-19,2026-04-19,Returned,0,false,0.0
23913,64582,252,2026-08-17,2026-08-31,,Borrowed,0,false,0.0
23914,64582,23,2026-03-01,2026-03-15,2026-03-11,Returned,0,false,0.0
23915,16536,138,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23916,16536,157,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
23917,16536,193,2025-09-27,2025-10-11,2025-10-04,Returned,0,false,0.0
23918,1743208,265,2026-08-11,2026-08-25,,Borrowed,3,true,1.5
23919,1743208,264,2025-11-27,2025-12-11,2025-12-08,Returned,0,false,0.0
23920,1743208,163,2026-03-07,2026-03-21,2026-03-14,Returned,0,false,0.0
23921,8288246,250,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23922,8288246,189,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23923,10095135,189,2026-04-02,2026-04-16,2026-04-13,Returned,0,false,0.0
23924,10095135,212,2025-11-05,2025-11-19,2025-11-12,Returned,0,false,0.0
23925,6581511,94,2026-07-20,2026-08-03,2026-07-23,Returned,0,false,0.0
23926,46755,19,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23927,46755,70,2026-07-24,2026-08-07,2026-07-29,Returned,0,false,0.0
23928,18017,275,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23929,18017,252,2026-06-29,2026-07-13,2026-07-12,Returned,0,false,0.0
23930,18017,166,2026-04-03,2026-04-17,2026-04-12,Returned,0,false,0.0
23931,18017,26,2026-01-24,2026-02-07,2026-02-01,Returned,0,false,0.0
23932,7456085,279,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23933,7456085,239,2026-08-24,2026-09-07,,Borrowed,0,false,0.0
23934,7456085,193,2026-08-14,2026-08-28,,Borrowed,0,false,0.0
23935,7456085,47,2026-08-12,2026-08-26,,Borrowed,2,true,1.0
23936,7456085,198,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23937,7456085,71,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23938,7456085,117,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23939,7456085,2,2025-11-18,2025-12-02,2025-11-27,Returned,0,false,0.0
23940,7456085,46,2026-03-20,2026-04-03,2026-03-30,Returned,0,false,0.0
23941,7456085,21,2026-06-15,2026-06-29,2026-06-17,Returned,0,false,0.0
23942,9798310,92,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
23943,9798310,104,2026-03-10,2026-03-24,2026-03-20,Returned,0,false,0.0
23944,9798310,245,2026-02-15,2026-03-01,2026-02-26,Returned,0,false,0.0
23945,9798310,270,2026-03-19,2026-04-02,2026-04-01,Returned,0,false,0.0
23946,51114,208,2026-08-18,2026-09-01,,Borrowed,0,false,0.0
23947,51114,191,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23948,51114,174,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23949,51114,300,2026-06-13,2026-06-27,2026-06-22,Returned,0,false,0.0
23950,517190,4,2026-08-12,2026-08-26,,Borrowed,2,true,1.0
23951,517190,119,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23952,517190,184,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23953,517190,198,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23954,517190,132,2026-04-14,2026-04-28,2026-04-23,Returned,0,false,0.0
23955,5501505,158,2026-08-23,2026-09-06,,Borrowed,0,false,0.0
23956,2946932,16,2026-08-25,2026-09-08,,Borrowed,0,false,0.0
23957,2946932,87,2026-08-12,2026-08-26,,Borrowed,2,true,1.0
23958,2946932,12,2026-08-22,2026-09-05,,Borrowed,0,false,0.0
23959,12988478,231,2026-08-15,2026-08-29,,Borrowed,0,false,0.0
23960,12988478,15,2026-08-20,2026-09-03,,Borrowed,0,false,0.0
23961,12988478,204,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23962,12988478,69,2026-08-10,2026-08-24,,Borrowed,4,true,2.0
23963,12988478,299,2026-08-21,2026-09-04,,Borrowed,0,false,0.0
23964,12988478,152,2025-11-30,2025-12-14,2025-12-10,Returned,0,false,0.0
23965,12988478,67,2026-02-27,2026-03-13,2026-03-04,Returned,0,false,0.0
