loanId,bookId,memberId,checkout_date,due_date,checkin_date,status,overdue_days,is_overdue,penalty_amount
3385,1419166,166,2026-03-19,2026-04-02,2026-03-24,Returned,0,false,0.0
3386,953962,317,2025-10-05,2025-10-19,2025-10-13,Returned,0,false,0.0
3387,953962,16,2026-01-04,2026-01-18,2026-01-08,Returned,0,false,0.0
3388,533998,341,2026-05-09,2026-05-23,2026-05-16,Returned,0,false,0.0
3389,533998,348,2026-06-05,2026-06-19,2026-06-14,Returned,0,false,0.0
3390,538845,396,2026-02-14,2026-02-28,2026-02-26,Returned,0,false,0.0
3391,1110,451,2026-03-30,2026-04-13,2026-04-04,Returned,0,false,0.0
3392,1110,197,2026-05-01,2026-05-15,2026-05-13,Returned,0,false,0.0
3393,1255781,129,2026-06-27,2026-07-11,2026-07-01,Returned,0,false,0.0
3394,141270,192,2026-06-22,2026-07-06,2026-07-01,Returned,0,false,0.0
3395,141270,16,2025-09-22,2025-10-06,2025-10-02,Returned,0,false,0.0
3396,351711,194,2026-06-04,2026-06-18,2026-06-15,Returned,0,false,0.0
3397,3392285,101,2025-10-09,2025-10-23,2025-10-19,Returned,0,false,0.0
3398,3392285,348,2026-03-22,2026-04-05,2026-03-31,Returned,0,false,0.0
3399,48124,83,2026-04-05,2026-04-19,2026-04-11,Returned,0,false,0.0
3400,729801,99,2025-11-01,2025-11-15,2025-11-14,Returned,0,false,0.0
3401,965170,343,2026-07-17,2026-07-31,2026-07-27,Returned,0,false,0.0
3402,965170,415,2026-06-10,2026-06-24,2026-06-16,Returned,0,false,0.0
3403,332402,443,2026-01-02,2026-01-16,2026-01-12,Returned,0,false,0.0
3404,2243610,491,2026-04-26,2026-05-10,2026-05-07,Returned,0,false,0.0
3405,24738,98,2025-09-04,2025-09-18,2025-09-14,Returned,0,false,0.0
3406,24738,243,2026-04-14,2026-04-28,2026-04-24,Returned,0,false,0.0
3407,164719,461,2026-01-30,2026-02-13,2026-02-07,Returned,0,false,0.0
3408,164719,411,2025-10-16,2025-10-30,2025-10-29,Returned,0,false,0.0
3409,1824201,448,2025-12-23,2026-01-06,2026-01-02,Returned,0,false,0.0
3410,414062,265,2026-06-19,2026-07-03,2026-06-24,Returned,0,false,0.0
3411,414062,256,2026-02-27,2026-03-13,2026-03-04,Returned,0,false,0.0
3412,13563459,115,2025-10-26,2025-11-09,2025-11-03,Returned,0,false,0.0
3413,13563459,129,2026-03-03,2026-03-17,2026-03-18,Returned,1,true,0.5
3414,131116,447,2026-01-27,2026-02-10,2026-01-31,Returned,0,false,0.0
3415,15705011,124,2026-06-21,2026-07-05,2026-07-01,Returned,0,false,0.0
3416,17571466,205,2025-09-20,2025-10-04,2025-09-29,Returned,0,false,0.0
3417,17571466,358,2025-09-16,2025-09-30,2025-09-20,Returned,0,false,0.0
3418,1020580,135,2025-11-30,2025-12-14,2025-12-15,Returned,1,true,0.5
3419,1020580,174,2025-08-29,2025-09-12,2025-09-01,Returned,0,false,0.0
3420,477605,455,2026-03-18,2026-04-01,2026-03-24,Returned,0,false,0.0
3421,888958,340,2026-02-11,2026-02-25,2026-02-26,Returned,1,true,0.5
3422,888958,38,2026-06-28,2026-07-12,2026-07-05,Returned,0,false,0.0
3423,6759304,392,2025-09-20,2025-10-04,2025-10-01,Returned,0,false,0.0
3424,6759304,37,2026-07-11,2026-07-25,2026-07-19,Returned,0,false,0.0
3425,6037649,476,2025-09-26,2025-10-10,2025-10-08,Returned,0,false,0.0
3426,2398517,139,2025-11-26,2025-12-10,2025-12-11,Returned,1,true,0.5
3427,2398517,255,2026-07-08,2026-07-22,2026-07-13,Returned,0,false,0.0
3428,6161568,221,2026-04-05,2026-04-19,2026-04-16,Returned,0,false,0.0
3429,6161568,436,2025-11-27,2025-12-11,2025-12-04,Returned,0,false,0.0
3430,1317696,350,2025-09-21,2025-10-05,2025-10-04,Returned,0,false,0.0
3431,1317696,27,2026-07-20,2026-08-03,2026-07-30,Returned,0,false,0.0
3432,10116927,221,2026-01-17,2026-01-31,2026-01-28,Returned,0,false,0.0
3433,805220,60,2025-12-23,2026-01-06,2026-01-02,Returned,0,false,0.0
3434,805220,316,2025-12-17,2025-12-31,2025-12-22,Returned,0,false,0.0
3435,52309,224,2026-01-30,2026-02-13,2026-02-05,Returned,0,false,0.0
3436,33597279,383,2026-07-24,2026-08-07,2026-07-31,Returned,0,false,0.0
3437,33597279,411,2025-10-28,2025-11-11,2025-11-07,Returned,0,false,0.0
3438,4042,40,2026-03-24,2026-04-07,2026-04-06,Returned,0,false,0.0
3439,4042,93,2026-06-30,2026-07-14,2026-07-05,Returned,0,false,0.0
3440,402836,309,2026-07-07,2026-07-21,2026-07-15,Returned,0,false,0.0
3441,619154,67,2026-03-26,2026-04-09,2026-04-12,Returned,3,true,1.5
3442,619154,337,2025-09-22,2025-10-06,2025-09-30,Returned,0,false,0.0
3443,27126,481,2026-06-20,2026-07-04,2026-06-24,Returned,0,false,0.0
3444,27126,362,2025-10-24,2025-11-07,2025-10-30,Returned,0,false,0.0
3445,18656055,440,2026-01-28,2026-02-11,2026-02-11,Returned,0,false,0.0
3446,18656055,155,2026-04-08,2026-04-22,2026-04-17,Returned,0,false,0.0
3447,74274,335,2025-10-20,2025-11-03,2025-10-27,Returned,0,false,0.0
3448,457762,278,2026-03-15,2026-03-29,2026-03-23,Returned,0,false,0.0
3449,457762,178,2025-11-14,2025-11-28,2025-11-19,Returned,0,false,0.0
3450,35513,41,2025-09-14,2025-09-28,2025-09-23,Returned,0,false,0.0
3451,25044288,284,2026-04-02,2026-04-16,2026-04-09,Returned,0,false,0.0
3452,25044288,372,2026-04-13,2026-04-27,2026-04-18,Returned,0,false,0.0
3453,110331,233,2025-12-16,2025-12-30,2025-12-27,Returned,0,false,0.0
3454,110331,429,2026-06-01,2026-06-15,2026-06-04,Returned,0,false,0.0
3455,15433,154,2026-03-09,2026-03-23,2026-03-19,Returned,0,false,0.0
3456,43996,10,2025-09-20,2025-10-04,2025-09-28,Returned,0,false,0.0
3457,14781201,115,2026-01-14,2026-01-28,2026-01-23,Returned,0,false,0.0
3458,2729396,273,2026-04-26,2026-05-10,2026-05-07,Returned,0,false,0.0
3459,10754265,391,2026-02-23,2026-03-09,2026-02-26,Returned,0,false,0.0
3460,10754265,466,2026-02-01,2026-02-15,2026-02-16,Returned,1,true,0.5
3461,1955398,465,2026-02-07,2026-02-21,2026-02-22,Returned,1,true,0.5
3462,1955398,303,2026-03-17,2026-03-31,2026-03-30,Returned,0,false,0.0
3463,25686927,219,2025-09-14,2025-09-28,2025-09-23,Returned,0,false,0.0
3464,15749382,284,2026-06-30,2026-07-14,2026-07-13,Returned,0,false,0.0
3465,15749382,478,2026-01-12,2026-01-26,2026-01-27,Returned,1,true,0.5
3466,7995199,481,2026-03-04,2026-03-18,2026-03-17,Returned,0,false,0.0
3467,7995199,294,2025-10-29,2025-11-12,2025-11-07,Returned,0,false,0.0
3468,1227407,134,2025-10-12,2025-10-26,2025-10-24,Returned,0,false,0.0
3469,1227407,240,2026-05-07,2026-05-21,2026-05-23,Returned,2,true,1.0
3470,108565,8,2026-03-30,2026-04-13,2026-04-04,Returned,0,false,0.0
3471,108565,487,2026-03-08,2026-03-22,2026-03-20,Returned,0,false,0.0
3472,170622,395,2026-06-16,2026-06-30,2026-07-04,Returned,4,true,2.0
3473,35457416,203,2026-02-28,2026-03-14,2026-03-08,Returned,0,false,0.0
3474,35457416,186,2026-07-10,2026-07-24,2026-07-20,Returned,0,false,0.0
3475,12379256,415,2026-03-23,2026-04-06,2026-04-04,Returned,0,false,0.0
3476,3081255,292,2026-07-23,2026-08-06,2026-07-28,Returned,0,false,0.0
3477,3081255,434,2026-02-15,2026-03-01,2026-02-28,Returned,0,false,0.0
3478,189147,5,2025-12-05,2025-12-19,2025-12-08,Returned,0,false,0.0
3479,6202661,246,2026-07-11,2026-07-25,2026-07-27,Returned,2,true,1.0
3480,17200654,30,2025-10-18,2025-11-01,2025-10-24,Returned,0,false,0.0
3481,17200654,142,2025-10-06,2025-10-20,2025-10-21,Returned,1,true,0.5
3482,12759057,33,2025-10-20,2025-11-03,2025-10-28,Returned,0,false,0.0
3483,12759057,393,2025-12-16,2025-12-30,2025-12-22,Returned,0,false,0.0
3484,23591452,66,2026-03-19,2026-04-02,2026-04-02,Returned,0,false,0.0
3485,21063639,317,2026-05-01,2026-05-15,2026-05-06,Returned,0,false,0.0
3486,21063639,59,2025-08-28,2025-09-11,2025-09-01,Returned,0,false,0.0
3487,13513092,260,2026-07-10,2026-07-24,2026-07-16,Returned,0,false,0.0
3488,13513092,22,2025-12-16,2025-12-30,2025-12-26,Returned,0,false,0.0
3489,7744219,366,2026-04-04,2026-04-18,2026-04-08,Returned,0,false,0.0
3490,7744219,9,2026-03-19,2026-04-02,2026-04-04,Returned,2,true,1.0
3491,6120387,23,2026-01-30,2026-02-13,2026-02-09,Returned,0,false,0.0
3492,6120387,56,2025-09-25,2025-10-09,2025-10-02,Returned,0,false,0.0
3493,10164937,40,2025-12-14,2025-12-28,2025-12-19,Returned,0,false,0.0
3494,10164937,293,2026-03-30,2026-04-13,2026-04-05,Returned,0,false,0.0
3495,6238944,219,2025-12-29,2026-01-12,2026-01-02,Returned,0,false,0.0
3496,13380221,311,2026-05-17,2026-05-31,2026-05-20,Returned,0,false,0.0
3497,21062,460,2026-02-08,2026-02-22,2026-02-24,Returned,2,true,1.0
3498,771577,499,2026-01-19,2026-02-02,2026-01-28,Returned,0,false,0.0
3499,771577,83,2026-03-01,2026-03-15,2026-03-11,Returned,0,false,0.0
3500,1913599,77,2026-07-07,2026-07-21,2026-07-14,Returned,0,false,0.0
3501,51341533,109,2026-07-16,2026-07-30,2026-07-21,Returned,0,false,0.0
3502,51341533,400,2026-02-19,2026-03-05,2026-02-28,Returned,0,false,0.0
3503,8144897,365,2025-11-11,2025-11-25,2025-11-23,Returned,0,false,0.0
3504,8144897,194,2026-02-03,2026-02-17,2026-02-18,Returned,1,true,0.5
3505,4281399,77,2026-07-13,2026-07-27,2026-07-24,Returned,0,false,0.0
3506,4281399,333,2026-01-15,2026-01-29,2026-01-27,Returned,0,false,0.0
3507,9467341,323,2025-11-14,2025-11-28,2025-12-01,Returned,3,true,1.5
3508,9467341,276,2025-10-22,2025-11-05,2025-11-03,Returned,0,false,0.0
3509,12092105,271,2026-05-28,2026-06-11,2026-06-10,Returned,0,false,0.0
3510,12092105,338,2026-07-03,2026-07-17,2026-07-13,Returned,0,false,0.0
3511,1053073,138,2025-11-05,2025-11-19,2025-11-14,Returned,0,false,0.0
3512,1053073,151,2026-04-21,2026-05-05,2026-05-04,Returned,0,false,0.0
3513,6943146,186,2026-03-27,2026-04-10,2026-04-08,Returned,0,false,0.0
3514,349990,60,2026-02-18,2026-03-04,2026-03-02,Returned,0,false,0.0
3515,1966358,491,2026-03-28,2026-04-11,2026-04-06,Returned,0,false,0.0
3516,1966358,181,2026-01-01,2026-01-15,2026-01-09,Returned,0,false,0.0
3517,149621,186,2025-11-13,2025-11-27,2025-11-17,Returned,0,false,0.0
3518,149621,118,2025-08-29,2025-09-12,2025-09-07,Returned,0,false,0.0
3519,75410,424,2025-12-27,2026-01-10,2026-01-03,Returned,0,false,0.0
3520,105490,209,2026-03-26,2026-04-09,2026-04-07,Returned,0,false,0.0
3521,105490,311,2025-10-03,2025-10-17,2025-10-14,Returned,0,false,0.0
3522,252,61,2026-03-05,2026-03-19,2026-03-13,Returned,0,false,0.0
3523,7230309,76,2025-12-26,2026-01-09,2026-01-04,Returned,0,false,0.0
3524,17846703,396,2025-11-18,2025-12-02,2025-11-29,Returned,0,false,0.0
3525,17846703,449,2026-04-19,2026-05-03,2026-05-03,Returned,0,false,0.0
3526,43175143,215,2026-07-22,2026-08-05,2026-07-28,Returned,0,false,0.0
3527,40287,241,2025-10-19,2025-11-02,2025-10-30,Returned,0,false,0.0
3528,23398649,18,2026-06-08,2026-06-22,2026-06-13,Returned,0,false,0.0
3529,23398649,86,2025-12-21,2026-01-04,2025-12-24,Returned,0,false,0.0
3530,42596091,463,2025-10-31,2025-11-14,2025-11-14,Returned,0,false,0.0
3531,42596091,206,2025-12-25,2026-01-08,2026-01-02,Returned,0,false,0.0
3532,16130141,151,2025-10-17,2025-10-31,2025-10-24,Returned,0,false,0.0
3533,16130141,423,2026-05-30,2026-06-13,2026-06-07,Returned,0,false,0.0
3534,311132,56,2025-09-30,2025-10-14,2025-10-10,Returned,0,false,0.0
3535,11653832,472,2026-07-06,2026-07-20,2026-07-10,Returned,0,false,0.0
3536,11653832,467,2026-01-29,2026-02-12,2026-02-13,Returned,1,true,0.5
3537,93134,428,2025-09-10,2025-09-24,2025-09-19,Returned,0,false,0.0
3538,36035175,359,2026-03-03,2026-03-17,2026-03-15,Returned,0,false,0.0
3539,50849,302,2026-04-27,2026-05-11,2026-05-08,Returned,0,false,0.0
3540,50849,459,2025-11-11,2025-11-25,2025-11-15,Returned,0,false,0.0
3541,1442267,333,2025-09-29,2025-10-13,2025-10-07,Returned,0,false,0.0
3542,1442267,225,2025-12-09,2025-12-23,2025-12-17,Returned,0,false,0.0
3543,948072,396,2025-10-01,2025-10-15,2025-10-08,Returned,0,false,0.0
3544,948072,253,2026-06-10,2026-06-24,2026-06-17,Returned,0,false,0.0
3545,11557282,460,2026-07-05,2026-07-19,2026-07-15,Returned,0,false,0.0
3546,7939025,476,2025-10-06,2025-10-20,2025-10-15,Returned,0,false,0.0
3547,7939025,197,2025-12-23,2026-01-06,2025-12-30,Returned,0,false,0.0
3548,86312,22,2026-04-29,2026-05-13,2026-05-14,Returned,1,true,0.5
3549,61985,143,2026-04-13,2026-04-27,2026-04-22,Returned,0,false,0.0
3550,61985,161,2025-10-08,2025-10-22,2025-10-22,Returned,0,false,0.0
3551,11990,148,2026-03-06,2026-03-20,2026-03-12,Returned,0,false,0.0
3552,9792034,454,2025-11-22,2025-12-06,2025-12-01,Returned,0,false,0.0
3553,115722,386,2026-03-19,2026-04-02,2026-04-05,Returned,3,true,1.5
3554,710826,106,2026-03-09,2026-03-23,2026-03-14,Returned,0,false,0.0
3555,710826,387,2025-10-20,2025-11-03,2025-11-02,Returned,0,false,0.0
3556,397861,277,2026-07-09,2026-07-23,2026-07-25,Returned,2,true,1.0
3557,397861,4,2025-10-27,2025-11-10,2025-11-08,Returned,0,false,0.0
3558,22186,145,2026-07-16,2026-07-30,2026-07-24,Returned,0,false,0.0
3559,289627,267,2025-12-23,2026-01-06,2026-01-04,Returned,0,false,0.0
3560,289627,152,2026-05-26,2026-06-09,2026-06-08,Returned,0,false,0.0
3561,1201589,222,2026-05-29,2026-06-12,2026-06-07,Returned,0,false,0.0
3562,1201589,443,2025-11-19,2025-12-03,2025-11-26,Returned,0,false,0.0
3563,16080744,412,2026-05-31,2026-06-14,2026-06-16,Returned,2,true,1.0
3564,13605091,168,2026-04-07,2026-04-21,2026-04-19,Returned,0,false,0.0
3565,13605091,142,2026-05-10,2026-05-24,2026-05-19,Returned,0,false,0.0
3566,398129,345,2025-09-10,2025-09-24,2025-09-22,Returned,0,false,0.0
3567,33516773,20,2026-02-18,2026-03-04,2026-03-04,Returned,0,false,0.0
3568,33516773,362,2025-12-20,2026-01-03,2025-12-25,Returned,0,false,0.0
3569,257054,286,2026-02-17,2026-03-03,2026-02-23,Returned,0,false,0.0
3570,257054,325,2025-09-12,2025-09-26,2025-09-15,Returned,0,false,0.0
3571,34506917,301,2026-07-25,2026-08-08,2026-08-01,Returned,0,false,0.0
3572,34506917,113,2026-01-18,2026-02-01,2026-02-01,Returned,0,false,0.0
3573,36692478,78,2026-04-20,2026-05-04,2026-04-27,Returned,0,false,0.0
3574,36692478,376,2025-11-23,2025-12-07,2025-12-06,Returned,0,false,0.0
3575,43385933,326,2026-03-07,2026-03-21,2026-03-12,Returned,0,false,0.0
3576,178759,35,2026-04-11,2026-04-25,2026-04-13,Returned,0,false,0.0
3577,178759,107,2025-11-20,2025-12-04,2025-11-30,Returned,0,false,0.0
3578,24765,353,2026-04-29,2026-05-13,2026-05-02,Returned,0,false,0.0
3579,24765,324,2026-03-17,2026-03-31,2026-03-27,Returned,0,false,0.0
3580,25937835,248,2026-03-31,2026-04-14,2026-04-11,Returned,0,false,0.0
3581,25937835,93,2025-10-31,2025-11-14,2025-11-11,Returned,0,false,0.0
3582,1300391,343,2026-04-02,2026-04-16,2026-04-16,Returned,0,false,0.0
3583,118041,201,2025-11-21,2025-12-05,2025-12-03,Returned,0,false,0.0
3584,7056106,152,2026-01-28,2026-02-11,2026-02-07,Returned,0,false,0.0
3585,7056106,494,2026-06-10,2026-06-24,2026-06-16,Returned,0,false,0.0
3586,15702593,167,2025-12-27,2026-01-10,2026-01-12,Returned,2,true,1.0
3587,18052136,238,2025-12-24,2026-01-07,2025-12-29,Returned,0,false,0.0
3588,18052136,178,2026-02-16,2026-03-02,2026-02-27,Returned,0,false,0.0
3589,10170230,397,2026-01-07,2026-01-21,2026-01-18,Returned,0,false,0.0
3590,10170230,443,2025-11-24,2025-12-08,2025-12-07,Returned,0,false,0.0
3591,46018206,121,2025-09-25,2025-10-09,2025-10-03,Returned,0,false,0.0
3592,489972,456,2026-03-14,2026-03-28,2026-03-23,Returned,0,false,0.0
3593,13115556,166,2026-06-28,2026-07-12,2026-07-08,Returned,0,false,0.0
3594,23278537,415,2026-02-17,2026-03-03,2026-02-25,Returned,0,false,0.0
3595,1110968,468,2025-12-24,2026-01-07,2026-01-01,Returned,0,false,0.0
3596,290039,174,2025-11-23,2025-12-07,2025-12-05,Returned,0,false,0.0
3597,49471895,210,2026-07-06,2026-07-20,2026-07-13,Returned,0,false,0.0
3598,49471895,86,2026-04-07,2026-04-21,2026-04-17,Returned,0,false,0.0
3599,36492488,57,2026-04-15,2026-04-29,2026-04-27,Returned,0,false,0.0
3600,36492488,67,2025-09-18,2025-10-02,2025-09-28,Returned,0,false,0.0
3601,2227528,370,2025-10-26,2025-11-09,2025-10-29,Returned,0,false,0.0
3602,2227528,47,2026-07-19,2026-08-02,2026-08-01,Returned,0,false,0.0
3603,292455,393,2026-02-09,2026-02-23,2026-02-23,Returned,0,false,0.0
3604,292455,26,2025-10-19,2025-11-02,2025-10-23,Returned,0,false,0.0
3605,4781770,102,2026-04-13,2026-04-27,2026-04-21,Returned,0,false,0.0
3606,4781770,203,2026-05-10,2026-05-24,2026-05-23,Returned,0,false,0.0
3607,12609433,83,2026-04-03,2026-04-17,2026-04-10,Returned,0,false,0.0
3608,12609433,111,2026-01-19,2026-02-02,2026-01-27,Returned,0,false,0.0
3609,7027569,19,2026-03-24,2026-04-07,2026-04-08,Returned,1,true,0.5
3610,7027569,270,2026-07-19,2026-08-02,2026-07-31,Returned,0,false,0.0
3611,24658,22,2026-01-07,2026-01-21,2026-01-19,Returned,0,false,0.0
3612,24658,13,2026-05-10,2026-05-24,2026-05-17,Returned,0,false,0.0
3613,6561,384,2026-03-25,2026-04-08,2026-03-28,Returned,0,false,0.0
3614,6561,194,2026-05-27,2026-06-10,2026-06-09,Returned,0,false,0.0
3615,937122,380,2026-01-05,2026-01-19,2026-01-10,Returned,0,false,0.0
3616,937122,40,2026-03-13,2026-03-27,2026-03-26,Returned,0,false,0.0
3617,293505,381,2025-12-29,2026-01-12,2026-01-01,Returned,0,false,0.0
3618,293505,78,2025-10-25,2025-11-08,2025-11-04,Returned,0,false,0.0
3619,30343,100,2025-10-01,2025-10-15,2025-10-13,Returned,0,false,0.0
3620,30343,402,2025-09-22,2025-10-06,2025-10-05,Returned,0,false,0.0
3621,888620,12,2025-12-24,2026-01-07,2026-01-02,Returned,0,false,0.0
3622,511258,52,2026-03-11,2026-03-25,2026-03-20,Returned,0,false,0.0
3623,228067,193,2025-08-28,2025-09-11,2025-09-07,Returned,0,false,0.0
3624,22822932,496,2025-12-22,2026-01-05,2025-12-27,Returned,0,false,0.0
3625,6758423,146,2025-10-15,2025-10-29,2025-10-22,Returned,0,false,0.0
3626,9428981,196,2025-10-29,2025-11-12,2025-11-07,Returned,0,false,0.0
3627,9428981,373,2026-07-21,2026-08-04,2026-08-07,Returned,3,true,1.5
3628,445594,366,2026-01-20,2026-02-03,2026-02-01,Returned,0,false,0.0
3629,228669,13,2026-04-06,2026-04-20,2026-04-16,Returned,0,false,0.0
3630,9091814,245,2026-04-02,2026-04-16,2026-04-11,Returned,0,false,0.0
3631,410927,171,2026-06-04,2026-06-18,2026-06-15,Returned,0,false,0.0
3632,410927,500,2026-05-17,2026-05-31,2026-05-30,Returned,0,false,0.0
3633,29241312,483,2026-05-04,2026-05-18,2026-05-10,Returned,0,false,0.0
3634,29241312,43,2025-11-21,2025-12-05,2025-12-01,Returned,0,false,0.0
3635,17157,268,2025-09-17,2025-10-01,2025-09-30,Returned,0,false,0.0
3636,143728,31,2025-10-12,2025-10-26,2025-10-24,Returned,0,false,0.0
3637,143728,160,2025-11-19,2025-12-03,2025-11-26,Returned,0,false,0.0
3638,511239,19,2026-02-07,2026-02-21,2026-02-20,Returned,0,false,0.0
3639,511239,307,2026-02-15,2026-03-01,2026-02-26,Returned,0,false,0.0
3640,11431896,108,2026-07-27,2026-08-10,2026-08-03,Returned,0,false,0.0
3641,1056157,161,2025-11-21,2025-12-05,2025-12-01,Returned,0,false,0.0
3642,1056157,237,2025-08-30,2025-09-13,2025-09-06,Returned,0,false,0.0
3643,108490,440,2025-11-24,2025-12-08,2025-12-03,Returned,0,false,0.0
3644,108490,218,2026-06-18,2026-07-02,2026-07-03,Returned,1,true,0.5
3645,338069,388,2026-06-20,2026-07-04,2026-06-28,Returned,0,false,0.0
3646,338069,384,2026-07-23,2026-08-06,2026-07-29,Returned,0,false,0.0
3647,62485,218,2026-06-01,2026-06-15,2026-06-04,Returned,0,false,0.0
3648,1038645,269,2026-05-03,2026-05-17,2026-05-13,Returned,0,false,0.0
3649,64222,281,2026-05-19,2026-06-02,2026-05-31,Returned,0,false,0.0
3650,112801,61,2026-01-06,2026-01-20,2026-01-08,Returned,0,false,0.0
3651,44930,451,2026-03-01,2026-03-15,2026-03-12,Returned,0,false,0.0
3652,3619279,315,2026-03-13,2026-03-27,2026-03-22,Returned,0,false,0.0
3653,3619279,85,2026-01-20,2026-02-03,2026-01-30,Returned,0,false,0.0
3654,26330759,412,2025-11-04,2025-11-18,2025-11-15,Returned,0,false,0.0
3655,837433,129,2026-01-20,2026-02-03,2026-01-29,Returned,0,false,0.0
3656,837433,480,2025-11-30,2025-12-14,2025-12-09,Returned,0,false,0.0
3657,2729814,367,2026-05-21,2026-06-04,2026-05-27,Returned,0,false,0.0
3658,100065,92,2026-07-24,2026-08-07,2026-08-01,Returned,0,false,0.0
3659,10890,3,2026-06-25,2026-07-09,2026-07-12,Returned,3,true,1.5
3660,77711,49,2026-04-24,2026-05-08,2026-04-30,Returned,0,false,0.0
3661,7641961,32,2025-12-07,2025-12-21,2025-12-15,Returned,0,false,0.0
3662,7641961,81,2025-09-13,2025-09-27,2025-09-22,Returned,0,false,0.0
3663,546296,116,2025-09-07,2025-09-21,2025-09-17,Returned,0,false,0.0
3664,7968243,99,2025-09-11,2025-09-25,2025-09-13,Returned,0,false,0.0
3665,36193,445,2026-03-06,2026-03-20,2026-03-19,Returned,0,false,0.0
3666,3260326,189,2025-10-03,2025-10-17,2025-10-15,Returned,0,false,0.0
3667,20737002,288,2026-01-04,2026-01-18,2026-01-19,Returned,1,true,0.5
3668,20737002,104,2025-10-25,2025-11-08,2025-11-05,Returned,0,false,0.0
3669,35297394,111,2026-05-12,2026-05-26,2026-05-17,Returned,0,false,0.0
3670,35297394,289,2026-03-08,2026-03-22,2026-03-14,Returned,0,false,0.0
3671,217883,197,2025-10-02,2025-10-16,2025-10-13,Returned,0,false,0.0
3672,217883,437,2026-02-10,2026-02-24,2026-02-20,Returned,0,false,0.0
3673,4121672,414,2025-09-23,2025-10-07,2025-09-30,Returned,0,false,0.0
3674,4121672,243,2025-09-17,2025-10-01,2025-09-28,Returned,0,false,0.0
3675,7901,244,2026-05-15,2026-05-29,2026-05-20,Returned,0,false,0.0
3676,7901,459,2026-07-29,2026-08-12,2026-08-06,Returned,0,false,0.0
3677,266661,242,2025-12-16,2025-12-30,2025-12-25,Returned,0,false,0.0
3678,266661,390,2026-02-12,2026-02-26,2026-02-19,Returned,0,false,0.0
3679,1824216,198,2026-01-09,2026-01-23,2026-01-17,Returned,0,false,0.0
3680,1824216,430,2025-11-29,2025-12-13,2025-12-07,Returned,0,false,0.0
3681,17612776,453,2026-02-17,2026-03-03,2026-02-27,Returned,0,false,0.0
3682,17612776,490,2025-09-23,2025-10-07,2025-10-06,Returned,0,false,0.0
3683,81966,431,2026-03-09,2026-03-23,2026-03-20,Returned,0,false,0.0
3684,81966,251,2025-12-18,2026-01-01,2025-12-28,Returned,0,false,0.0
3685,1565561,286,2026-03-23,2026-04-06,2026-04-03,Returned,0,false,0.0
3686,1565561,92,2025-12-19,2026-01-02,2025-12-30,Returned,0,false,0.0
3687,12499290,178,2025-12-03,2025-12-17,2025-12-15,Returned,0,false,0.0
3688,798617,287,2025-12-24,2026-01-07,2025-12-30,Returned,0,false,0.0
3689,798617,92,2026-04-23,2026-05-07,2026-05-01,Returned,0,false,0.0
3690,2888973,185,2026-07-24,2026-08-07,2026-07-30,Returned,0,false,0.0
3691,2888973,301,2025-11-02,2025-11-16,2025-11-08,Returned,0,false,0.0
3692,22231870,189,2026-02-11,2026-02-25,2026-02-16,Returned,0,false,0.0
3693,28736,311,2025-11-14,2025-11-28,2025-11-29,Returned,1,true,0.5
3694,67697,329,2026-07-12,2026-07-26,2026-07-23,Returned,0,false,0.0
3695,100909,357,2026-01-07,2026-01-21,2026-01-10,Returned,0,false,0.0
3696,43418329,30,2026-03-22,2026-04-05,2026-03-29,Returned,0,false,0.0
3697,43418329,442,2025-10-10,2025-10-24,2025-10-23,Returned,0,false,0.0
3698,84351,324,2025-11-30,2025-12-14,2025-12-17,Returned,3,true,1.5
3699,84351,243,2025-12-09,2025-12-23,2025-12-18,Returned,0,false,0.0
3700,708432,414,2025-09-01,2025-09-15,2025-09-13,Returned,0,false,0.0
3701,708432,15,2026-06-06,2026-06-20,2026-06-09,Returned,0,false,0.0
3702,79090,91,2026-05-12,2026-05-26,2026-05-23,Returned,0,false,0.0
3703,79090,428,2026-05-23,2026-06-06,2026-05-27,Returned,0,false,0.0
3704,468657,161,2025-09-06,2025-09-20,2025-09-17,Returned,0,false,0.0
3705,28768,100,2026-03-09,2026-03-23,2026-03-25,Returned,2,true,1.0
3706,28768,9,2025-08-28,2025-09-11,2025-09-07,Returned,0,false,0.0
3707,30196,87,2026-02-17,2026-03-03,2026-03-03,Returned,0,false,0.0
3708,30145679,482,2026-01-23,2026-02-06,2026-02-01,Returned,0,false,0.0
3709,30145679,342,2026-01-04,2026-01-18,2026-01-13,Returned,0,false,0.0
3710,383143,423,2026-06-28,2026-07-12,2026-07-02,Returned,0,false,0.0
3711,383143,137,2025-11-15,2025-11-29,2025-11-20,Returned,0,false,0.0
3712,349090,102,2026-07-07,2026-07-21,2026-07-14,Returned,0,false,0.0
3713,782832,326,2025-11-13,2025-11-27,2025-11-21,Returned,0,false,0.0
3714,782832,288,2026-07-28,2026-08-11,2026-08-05,Returned,0,false,0.0
3715,156532,291,2026-05-30,2026-06-13,2026-06-07,Returned,0,false,0.0
3716,5047880,238,2026-06-15,2026-06-29,2026-06-25,Returned,0,false,0.0
3717,5047880,47,2026-06-14,2026-06-28,2026-06-19,Returned,0,false,0.0
3718,7862973,303,2026-06-15,2026-06-29,2026-06-21,Returned,0,false,0.0
3719,7862973,393,2025-09-12,2025-09-26,2025-09-28,Returned,2,true,1.0
